yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2012,3,348.0,1,3,AGEYR1824,24.9
2012,3,591.0,1,3,AGEYR2534,33.3
2012,3,684.0,1,3,AGEYR3544,37.6
2012,3,1001.0,1,3,AGEYR4554,43.3
2012,3,1462.0,1,3,AGEYR5564,35.7
2012,3,2805.0,1,3,AGEYR65PLUS,38.0
2012,3,366.0,2,8,AGEYR1824,13.0
2012,3,639.0,2,8,AGEYR2534,20.3
2012,3,719.0,2,8,AGEYR3544,22.3
2012,3,1054.0,2,8,AGEYR4554,24.7
2012,3,1528.0,2,8,AGEYR5564,21.3
2012,3,2892.0,2,8,AGEYR65PLUS,29.0
2013,3,232.0,1,2,AGEYR1824,13.4
2013,3,361.0,1,2,AGEYR2534,29.6
2013,3,412.0,1,2,AGEYR3544,27.6
2013,3,635.0,1,2,AGEYR4554,34.6
2013,3,858.0,1,2,AGEYR5564,30.4
2013,3,1531.0,1,2,AGEYR65PLUS,23.2
2013,3,232.0,1,3,AGEYR1824,29.5
2013,3,361.0,1,3,AGEYR2534,28.1
2013,3,412.0,1,3,AGEYR3544,36.9
2013,3,635.0,1,3,AGEYR4554,37.5
2013,3,858.0,1,3,AGEYR5564,36.6
2013,3,1531.0,1,3,AGEYR65PLUS,39.8
2013,3,405.0,0,0,AGEYR3544,38.8
2013,3,604.0,0,0,AGEYR4554,42.4
2013,3,838.0,0,0,AGEYR5564,36.8
2013,3,1450.0,0,0,AGEYR65PLUS,32.7
2013,3,218.0,0,0,AGEYR1824,52.7
2013,3,351.0,0,0,AGEYR2534,37.8
2013,3,219.0,0,1,AGEYR1824,30.1
2011,2,1082.0,1,2,AGEYR5564,36.9
2013,3,351.0,0,1,AGEYR2534,21.4
2013,3,1413.0,0,1,AGEYR65PLUS,23.1
2013,3,830.0,0,1,AGEYR5564,19.0
2013,3,406.0,0,1,AGEYR3544,25.0
2011,2,289.0,2,8,AGEYR2534,19.9
2013,3,588.0,0,1,AGEYR4554,25.5
2013,3,1423.0,2,4,AGEYR65PLUS,58.1
2013,3,224.0,2,4,AGEYR1824,48.9
2013,3,343.0,2,4,AGEYR2534,56.7
2013,3,583.0,2,7,AGEYR4554,29.4
2013,3,390.0,2,4,AGEYR3544,50.5
2013,3,581.0,2,4,AGEYR4554,45.0
2013,3,816.0,2,4,AGEYR5564,50.3
2013,3,831.0,2,7,AGEYR5564,26.7
2013,3,216.0,2,5,AGEYR1824,28.0
2013,3,337.0,2,5,AGEYR2534,30.7
2013,3,386.0,2,5,AGEYR3544,17.7
2013,3,574.0,2,5,AGEYR4554,21.2
2013,3,804.0,2,5,AGEYR5564,18.7
2013,3,1407.0,2,5,AGEYR65PLUS,17.6
2013,3,224.0,2,6,AGEYR1824,29.1
2013,3,342.0,2,6,AGEYR2534,37.8
2013,3,389.0,2,6,AGEYR3544,32.8
2013,3,578.0,2,6,AGEYR4554,24.2
2013,3,813.0,2,6,AGEYR5564,33.2
2013,3,1412.0,2,6,AGEYR65PLUS,43.9
2013,3,222.0,2,7,AGEYR1824,45.0
2013,3,342.0,2,7,AGEYR2534,41.5
2013,3,398.0,2,7,AGEYR3544,24.4
2013,3,1454.0,2,7,AGEYR65PLUS,22.9
2013,3,1481.0,2,8,AGEYR65PLUS,27.9
2013,3,408.0,2,8,AGEYR3544,21.4
2013,3,230.0,2,8,AGEYR1824,26.8
2013,3,351.0,2,8,AGEYR2534,15.7
2013,3,844.0,2,8,AGEYR5564,28.1
2013,3,596.0,2,8,AGEYR4554,31.8
2014,3,440.0,1,2,AGEYR1824,16.6
2014,3,853.0,1,2,AGEYR2534,29.1
2014,3,1347.0,1,2,AGEYR3544,33.3
2014,3,2001.0,1,2,AGEYR4554,34.9
2014,3,2979.0,1,2,AGEYR5564,33.5
2014,3,440.0,1,3,AGEYR1824,24.0
2014,3,853.0,1,3,AGEYR2534,31.5
2014,3,1347.0,1,3,AGEYR3544,36.6
2014,3,2001.0,1,3,AGEYR4554,36.4
2014,3,2979.0,1,3,AGEYR5564,38.2
2014,3,482.0,2,8,AGEYR1824,16.8
2014,3,933.0,2,8,AGEYR2534,17.4
2014,3,1458.0,2,8,AGEYR3544,19.0
2014,3,2161.0,2,8,AGEYR4554,19.6
2014,3,3229.0,2,8,AGEYR5564,25.6
2011,2,136.0,1,2,AGEYR1824,23.0
2011,2,295.0,1,2,AGEYR2534,29.3
2011,2,430.0,1,2,AGEYR3544,32.9
2011,2,742.0,1,2,AGEYR4554,36.4
2011,2,1842.0,1,2,AGEYR65PLUS,26.1
2011,2,136.0,1,3,AGEYR1824,27.3
2011,2,295.0,1,3,AGEYR2534,28.2
2011,2,428.0,1,3,AGEYR3544,34.4
2011,2,739.0,1,3,AGEYR4554,35.0
2011,2,1050.0,1,3,AGEYR5564,38.3
2011,2,1842.0,1,3,AGEYR65PLUS,39.4
2011,2,1728.0,0,0,AGEYR65PLUS,36.0
2011,2,446.0,0,0,AGEYR3544,46.1
2011,2,1064.0,0,0,AGEYR5564,49.7
2011,2,288.0,0,0,AGEYR2534,50.1
2011,2,132.0,0,0,AGEYR1824,50.8
2011,2,733.0,0,0,AGEYR4554,54.2
2011,2,129.0,0,1,AGEYR1824,39.5
2011,2,287.0,0,1,AGEYR2534,30.7
2011,2,436.0,0,1,AGEYR3544,25.6
2011,2,735.0,0,1,AGEYR4554,29.6
2011,2,1055.0,0,1,AGEYR5564,25.9
2011,2,1642.0,0,1,AGEYR65PLUS,23.5
2011,2,128.0,2,4,AGEYR1824,55.4
2011,2,284.0,2,4,AGEYR2534,52.2
2011,2,432.0,2,4,AGEYR3544,46.6
2011,2,724.0,2,4,AGEYR4554,36.2
2011,2,1012.0,2,4,AGEYR5564,40.6
2011,2,1688.0,2,4,AGEYR65PLUS,45.6
2011,2,1002.0,2,6,AGEYR5564,25.9
2011,2,126.0,2,5,AGEYR1824,30.4
2011,2,282.0,2,5,AGEYR2534,23.0
2011,2,428.0,2,5,AGEYR3544,15.6
2011,2,720.0,2,5,AGEYR4554,12.7
2011,2,1002.0,2,5,AGEYR5564,9.9
2011,2,1662.0,2,5,AGEYR65PLUS,12.3
2011,2,719.0,2,6,AGEYR4554,21.4
2011,2,125.0,2,6,AGEYR1824,34.8
2011,2,282.0,2,6,AGEYR2534,27.5
2011,2,431.0,2,6,AGEYR3544,26.9
2011,2,1680.0,2,6,AGEYR65PLUS,32.4
2011,2,129.0,2,7,AGEYR1824,40.5
2011,2,286.0,2,7,AGEYR2534,31.8
2011,2,434.0,2,7,AGEYR3544,24.5
2011,2,737.0,2,7,AGEYR4554,21.4
2011,2,1060.0,2,7,AGEYR5564,17.2
2011,2,1751.0,2,7,AGEYR65PLUS,17.7
2012,2,1063.0,1,2,AGEYR5564,37.2
2011,2,132.0,2,8,AGEYR1824,16.8
2011,2,439.0,2,8,AGEYR3544,29.1
2011,2,739.0,2,8,AGEYR4554,37.1
2011,2,1070.0,2,8,AGEYR5564,36.7
2011,2,1780.0,2,8,AGEYR65PLUS,40.9
2012,2,209.0,1,2,AGEYR1824,27.1
2012,2,449.0,1,2,AGEYR2534,33.7
2012,2,481.0,1,2,AGEYR3544,43.4
2012,2,823.0,1,2,AGEYR4554,40.4
2012,2,1886.0,1,2,AGEYR65PLUS,25.9
2013,2,211.0,1,2,AGEYR1824,29.6
2012,2,209.0,1,3,AGEYR1824,28.6
2012,2,449.0,1,3,AGEYR2534,33.5
2012,2,481.0,1,3,AGEYR3544,31.8
2012,2,823.0,1,3,AGEYR4554,30.6
2012,2,1063.0,1,3,AGEYR5564,40.0
2012,2,1886.0,1,3,AGEYR65PLUS,38.8
2012,2,222.0,2,8,AGEYR1824,16.1
2012,2,477.0,2,8,AGEYR2534,27.3
2012,2,501.0,2,8,AGEYR3544,27.9
2012,2,866.0,2,8,AGEYR4554,38.7
2012,2,1105.0,2,8,AGEYR5564,36.3
2012,2,1950.0,2,8,AGEYR65PLUS,38.2
2013,2,386.0,1,2,AGEYR2534,34.2
2013,2,513.0,1,2,AGEYR3544,42.1
2013,2,737.0,1,2,AGEYR4554,37.9
2013,2,1183.0,1,2,AGEYR5564,38.5
2013,2,1993.0,1,2,AGEYR65PLUS,26.4
2013,2,211.0,1,3,AGEYR1824,23.1
2013,2,386.0,1,3,AGEYR2534,33.7
2013,2,513.0,1,3,AGEYR3544,33.0
2013,2,737.0,1,3,AGEYR4554,39.1
2013,2,1183.0,1,3,AGEYR5564,36.0
2013,2,1993.0,1,3,AGEYR65PLUS,42.1
2013,2,1876.0,0,0,AGEYR65PLUS,38.7
2013,2,380.0,0,0,AGEYR2534,52.7
2013,2,501.0,0,0,AGEYR3544,49.2
2013,2,711.0,0,0,AGEYR4554,58.9
2013,2,1135.0,0,0,AGEYR5564,51.0
2013,2,191.0,0,0,AGEYR1824,56.7
2013,2,1796.0,0,1,AGEYR65PLUS,21.7
2014,2,158.0,1,2,AGEYR1824,23.9
2013,2,1113.0,0,1,AGEYR5564,24.9
2013,2,702.0,0,1,AGEYR4554,29.0
2013,2,193.0,0,1,AGEYR1824,43.5
2013,2,377.0,0,1,AGEYR2534,28.6
2013,2,492.0,0,1,AGEYR3544,24.7
2013,2,1094.0,2,4,AGEYR5564,39.5
2013,2,1831.0,2,4,AGEYR65PLUS,45.1
2013,2,188.0,2,4,AGEYR1824,50.8
2013,2,375.0,2,4,AGEYR2534,42.0
2013,2,478.0,2,4,AGEYR3544,36.1
2013,2,697.0,2,4,AGEYR4554,35.2
2013,2,184.0,2,5,AGEYR1824,23.3
2013,2,367.0,2,5,AGEYR2534,18.0
2013,2,472.0,2,5,AGEYR3544,14.5
2013,2,687.0,2,5,AGEYR4554,10.7
2013,2,1082.0,2,5,AGEYR5564,9.1
2013,2,1807.0,2,5,AGEYR65PLUS,10.5
2013,2,186.0,2,6,AGEYR1824,32.0
