yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2011,2,1645.0,1,3,EDUHSGRAD,34.1
2011,2,1070.0,1,3,EDUCOTEC,34.4
2011,2,1175.0,1,3,EDUCOGRAD,33.8
2011,2,1168.0,0,0,EDUCOGRAD,40.7
2011,2,1056.0,0,0,EDUCOTEC,42.4
2011,2,1588.0,0,0,EDUHSGRAD,51.3
2011,2,541.0,0,1,EDUHS,38.1
2011,2,1542.0,0,1,EDUHSGRAD,32.9
2011,2,1033.0,0,1,EDUCOTEC,25.2
2011,2,1160.0,0,1,EDUCOGRAD,17.3
2011,2,558.0,2,4,EDUHS,34.9
2011,2,1537.0,2,4,EDUHSGRAD,43.9
2011,2,1008.0,2,4,EDUCOTEC,48.8
2011,2,1155.0,2,4,EDUCOGRAD,54.2
2011,2,547.0,2,5,EDUHS,9.7
2011,2,1518.0,2,5,EDUHSGRAD,16.1
2011,2,1003.0,2,5,EDUCOTEC,18.0
2011,2,1142.0,2,5,EDUCOGRAD,22.6
2011,2,554.0,2,6,EDUHS,24.5
2011,2,1526.0,2,6,EDUHSGRAD,27.5
2011,2,1000.0,2,6,EDUCOTEC,29.6
2011,2,1150.0,2,6,EDUCOGRAD,29.0
2011,2,1050.0,2,7,EDUCOTEC,27.3
2011,2,1166.0,2,7,EDUCOGRAD,33.5
2011,2,1589.0,2,7,EDUHSGRAD,22.8
2011,2,582.0,2,7,EDUHS,14.9
2011,2,595.0,2,8,EDUHS,41.3
2011,2,1610.0,2,8,EDUHSGRAD,34.6
2011,2,1052.0,2,8,EDUCOTEC,26.8
2011,2,1181.0,2,8,EDUCOGRAD,20.1
2012,2,660.0,1,2,EDUHS,38.9
2012,2,1775.0,1,2,EDUHSGRAD,36.0
2012,2,1262.0,1,2,EDUCOTEC,32.7
2012,2,1235.0,1,2,EDUCOGRAD,30.7
2012,2,660.0,1,3,EDUHS,31.6
2012,2,1775.0,1,3,EDUHSGRAD,32.2
2012,2,1262.0,1,3,EDUCOTEC,37.1
2012,2,1235.0,1,3,EDUCOGRAD,35.7
2012,2,687.0,2,8,EDUHS,50.7
2012,2,1859.0,2,8,EDUHSGRAD,35.7
2012,2,1324.0,2,8,EDUCOTEC,24.5
2012,2,1289.0,2,8,EDUCOGRAD,16.4
2013,2,599.0,1,2,EDUHS,39.6
2013,2,1844.0,1,2,EDUHSGRAD,36.0
2013,2,1246.0,1,2,EDUCOTEC,34.5
2013,2,1318.0,1,2,EDUCOGRAD,27.2
2013,2,599.0,1,3,EDUHS,33.0
2013,2,1844.0,1,3,EDUHSGRAD,32.2
2013,2,1246.0,1,3,EDUCOTEC,37.2
2013,2,1318.0,1,3,EDUCOGRAD,40.3
