yearend,locationabbr,sample_size,race/ethnicity,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2011,IA,103.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,24.2
2011,IA,201.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,23.8
2011,IA,54.0,Asian,PA,Q044,Race/Ethnicity,Asian,RACE,RACEASN,5.0
2011,IA,51.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,14.7
2011,IA,6339.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.2
2011,IA,104.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,35.9
2011,IA,204.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,21.2
2011,IA,54.0,Asian,PA,Q045,Race/Ethnicity,Asian,RACE,RACEASN,18.0
2011,IA,51.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,28.3
2011,IA,58.0,Asian,PA,Q046,Race/Ethnicity,Asian,RACE,RACEASN,31.9
2011,IA,108.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,32.0
2011,IA,53.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,21.2
2011,IA,205.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.1
2011,IA,6470.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.0
2011,IA,6518.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,25.3
2011,IA,109.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,27.5
2011,IA,208.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,38.2
2011,IA,58.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,22.9
2011,IA,53.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,24.8
2012,IA,6289.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.2
2012,IA,84.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,45.1
2012,IA,200.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.4
2012,IA,53.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,35.4
2012,IA,6289.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.9
2012,IA,84.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,28.3
2012,IA,200.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.0
2012,IA,53.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,29.8
2012,IA,53.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,26.6
2012,IA,6628.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.2
2012,IA,91.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,36.3
2012,IA,230.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,31.6
2012,IA,57.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,21.2
2012,IA,54.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,37.7
2013,IA,7178.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.0
2013,IA,101.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,45.2
2013,IA,184.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.4
2013,IA,7178.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.9
2013,IA,101.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,35.7
2013,IA,184.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,32.7
2013,IA,7111.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,39.3
2013,IA,96.0,Non-Hispanic Black,FV,Q018,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,33.2
2013,IA,195.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.1
2013,IA,6976.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,26.8
2013,IA,97.0,Non-Hispanic Black,FV,Q019,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,30.9
2013,IA,192.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,24.3
2013,IA,6994.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,47.6
2013,IA,94.0,Non-Hispanic Black,PA,Q043,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,40.7
2013,IA,192.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,37.0
2013,IA,6943.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,18.0
2013,IA,94.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,10.6
2013,IA,192.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,15.2
2013,IA,6931.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.8
2013,IA,94.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,24.8
2013,IA,192.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,15.6
2013,IA,97.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,14.7
2013,IA,7098.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.4
2013,IA,197.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,24.3
2013,IA,98.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,24.8
2013,IA,199.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,40.1
2013,IA,7172.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,28.0
2014,IA,7071.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.4
2014,IA,110.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,31.4
2014,IA,187.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.9
2014,IA,52.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,6.2
2014,IA,54.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,24.0
2014,IA,7071.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,36.3
2014,IA,110.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.9
2014,IA,187.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.7
2014,IA,52.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,21.1
2014,IA,54.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,26.2
2014,IA,7550.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.0
2014,IA,115.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,33.9
2014,IA,223.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.4
2014,IA,60.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,14.0
2014,IA,57.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,33.6
2011,KS,17317.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,29.1
2011,KS,728.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,40.9
2011,KS,813.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,30.5
2011,KS,162.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,8.9
2011,KS,149.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,32.8
2011,KS,282.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,33.5
2011,KS,95.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,32.6
2011,KS,17317.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.1
2011,KS,728.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,30.3
2011,KS,813.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.5
2011,KS,162.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,30.0
2011,KS,149.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,41.7
2011,KS,282.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,33.0
2011,KS,95.0,Other,OWS,Q037,Race/Ethnicity,Other,RACE,RACEOTH,41.8
2011,KS,162.0,Asian,FV,Q018,Race/Ethnicity,Asian,RACE,RACEASN,32.7
2011,KS,879.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.1
2011,KS,17389.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,41.6
2011,KS,718.0,Non-Hispanic Black,FV,Q018,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,42.7
2011,KS,281.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,46.3
2011,KS,146.0,American Indian/Alaska Native,FV,Q018,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,47.0
2011,KS,91.0,Other,FV,Q018,Race/Ethnicity,Other,RACE,RACEOTH,50.3
2011,KS,17149.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.4
2011,KS,717.0,Non-Hispanic Black,FV,Q019,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,36.5
2011,KS,861.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,23.4
2011,KS,157.0,Asian,FV,Q019,Race/Ethnicity,Asian,RACE,RACEASN,9.9
2011,KS,146.0,American Indian/Alaska Native,FV,Q019,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,28.8
2011,KS,280.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,21.1
2011,KS,90.0,Other,FV,Q019,Race/Ethnicity,Other,RACE,RACEOTH,20.1
2011,KS,17322.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,48.1
2011,KS,723.0,Non-Hispanic Black,PA,Q043,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.1
2011,KS,882.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,37.4
2011,KS,168.0,Asian,PA,Q043,Race/Ethnicity,Asian,RACE,RACEASN,51.4
2011,KS,149.0,American Indian/Alaska Native,PA,Q043,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,44.4
2011,KS,277.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,46.9
2011,KS,91.0,Other,PA,Q043,Race/Ethnicity,Other,RACE,RACEOTH,41.7
2011,KS,17233.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,16.3
2011,KS,716.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,17.7
2011,KS,880.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,15.3
2011,KS,166.0,Asian,PA,Q044,Race/Ethnicity,Asian,RACE,RACEASN,15.9
2011,KS,146.0,American Indian/Alaska Native,PA,Q044,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,24.2
2011,KS,276.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,25.6
2011,KS,91.0,Other,PA,Q044,Race/Ethnicity,Other,RACE,RACEOTH,25.0
2011,KS,17242.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.4
2011,KS,722.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,21.6
2011,KS,879.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,19.8
2011,KS,166.0,Asian,PA,Q045,Race/Ethnicity,Asian,RACE,RACEASN,26.8
2011,KS,149.0,American Indian/Alaska Native,PA,Q045,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,27.9
2011,KS,276.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.6
2011,KS,91.0,Other,PA,Q045,Race/Ethnicity,Other,RACE,RACEOTH,18.2
2011,KS,17716.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,24.0
2011,KS,737.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,26.3
2011,KS,900.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,25.8
2011,KS,167.0,Asian,PA,Q046,Race/Ethnicity,Asian,RACE,RACEASN,19.8
2011,KS,153.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,30.3
2011,KS,287.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,34.6
2011,KS,95.0,Other,PA,Q046,Race/Ethnicity,Other,RACE,RACEOTH,45.5
2011,KS,17825.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,25.6
2011,KS,746.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,32.1
2011,KS,902.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,34.4
2011,KS,169.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,24.7
2011,KS,156.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,32.2
2011,KS,289.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.8
2011,KS,95.0,Other,PA,Q047,Race/Ethnicity,Other,RACE,RACEOTH,22.6
2012,KS,9892.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,29.0
2012,KS,515.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,36.1
2012,KS,396.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.9
2012,KS,111.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,11.0
2012,KS,90.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,35.1
2012,KS,147.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,35.0
2012,KS,9892.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.6
2012,KS,515.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,33.9
2012,KS,396.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.0
2012,KS,111.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,43.5
2012,KS,90.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,32.5
2012,KS,147.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,35.3
2012,KS,10342.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.2
2012,KS,544.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,24.6
2012,KS,441.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.5
2012,KS,119.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,19.9
2012,KS,96.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.5
2012,KS,150.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,17.4
2013,KS,19105.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,29.4
2013,KS,895.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,40.5
2013,KS,990.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.6
2013,KS,225.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,9.1
2013,KS,203.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,36.8
2013,KS,343.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.0
2013,KS,67.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,27.8
2013,KS,19105.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.3
2013,KS,895.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,31.3
2013,KS,990.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,38.2
2013,KS,225.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,34.8
2013,KS,203.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.2
2013,KS,343.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.1
2013,KS,67.0,Other,OWS,Q037,Race/Ethnicity,Other,RACE,RACEOTH,40.7
2013,KS,18899.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,42.0
2013,KS,846.0,Non-Hispanic Black,FV,Q018,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,45.3
2013,KS,1072.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,38.3
2013,KS,215.0,Asian,FV,Q018,Race/Ethnicity,Asian,RACE,RACEASN,32.1
2013,KS,192.0,American Indian/Alaska Native,FV,Q018,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,49.6
2013,KS,341.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,46.0
2013,KS,68.0,Other,FV,Q018,Race/Ethnicity,Other,RACE,RACEOTH,31.7
2013,KS,340.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,21.6
2013,KS,65.0,Other,FV,Q019,Race/Ethnicity,Other,RACE,RACEOTH,16.1
2013,KS,187.0,American Indian/Alaska Native,FV,Q019,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,29.4
2013,KS,18543.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.9
2013,KS,218.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,24.1
2013,KS,216.0,Asian,FV,Q019,Race/Ethnicity,Asian,RACE,RACEASN,12.8
2013,KS,826.0,Non-Hispanic Black,FV,Q019,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.6
2013,KS,1059.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,24.3
2013,KS,18603.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,50.4
2013,KS,826.0,Non-Hispanic Black,PA,Q043,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,43.7
2013,KS,1062.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,40.2
2013,KS,209.0,Asian,PA,Q043,Race/Ethnicity,Asian,RACE,RACEASN,50.9
2013,KS,184.0,American Indian/Alaska Native,PA,Q043,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,50.0
2013,KS,338.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,52.5
2013,KS,70.0,Other,PA,Q043,Race/Ethnicity,Other,RACE,RACEOTH,49.0
2013,KS,18495.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,17.6
2013,KS,814.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,20.4
2013,KS,1045.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,15.5
2013,KS,208.0,Asian,PA,Q044,Race/Ethnicity,Asian,RACE,RACEASN,26.3
2013,KS,182.0,American Indian/Alaska Native,PA,Q044,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,19.3
2013,KS,333.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,27.2
2013,KS,70.0,Other,PA,Q044,Race/Ethnicity,Other,RACE,RACEOTH,12.0
2013,KS,18470.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.5
2013,KS,821.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,27.6
2013,KS,1059.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,21.6
2013,KS,208.0,Asian,PA,Q045,Race/Ethnicity,Asian,RACE,RACEASN,31.5
2013,KS,184.0,American Indian/Alaska Native,PA,Q045,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,33.1
2013,KS,336.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,37.8
2013,KS,70.0,Other,PA,Q045,Race/Ethnicity,Other,RACE,RACEOTH,28.0
2013,KS,344.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.8
2013,KS,71.0,Other,PA,Q046,Race/Ethnicity,Other,RACE,RACEOTH,19.1
2013,KS,19030.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,26.1
2013,KS,848.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,32.3
2013,KS,1073.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,26.1
2013,KS,215.0,Asian,PA,Q046,Race/Ethnicity,Asian,RACE,RACEASN,36.7
2013,KS,193.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,23.7
2013,KS,197.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,29.3
2013,KS,348.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,23.2
2013,KS,19206.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,25.7
2013,KS,862.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,29.7
2013,KS,1096.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,32.2
2013,KS,71.0,Other,PA,Q047,Race/Ethnicity,Other,RACE,RACEOTH,27.1
2014,KS,11044.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.5
2014,KS,481.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,42.1
2014,KS,649.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.0
2014,KS,135.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,11.1
2014,KS,133.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,35.2
2014,KS,222.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,33.9
2014,KS,11044.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.8
2014,KS,481.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,29.1
2014,KS,649.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.3
2014,KS,135.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,38.3
2014,KS,133.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,40.4
2014,KS,222.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,37.1
2014,KS,11701.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.8
2014,KS,527.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,31.3
2014,KS,773.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.7
2014,KS,153.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,16.8
2014,KS,142.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,32.3
2014,KS,237.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,22.8
2011,KY,8386.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,29.5
2011,KY,1058.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,43.2
2011,KY,174.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,22.2
