yearend,locationabbr,sample_size,gender,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2013,CT,4138.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,27.0
2013,CT,2869.0,Male,PA,Q046,Gender,Male,GEN,MALE,33.3
2013,CT,2920.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.2
2013,CT,4201.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.5
2011,DE,1788.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.0
2014,CT,3971.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.0
2014,CT,3266.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.2
2014,CT,3971.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.1
2014,CT,3434.0,Male,PA,Q047,Gender,Male,GEN,MALE,17.9
2014,CT,4509.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,23.2
2011,DE,2742.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.6
2011,DE,1805.0,Male,PA,Q047,Gender,Male,GEN,MALE,26.6
2011,DE,1788.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.6
2011,DE,2742.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.7
2011,DE,2869.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,33.8
2011,DE,1756.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.1
2011,DE,1745.0,Male,FV,Q019,Gender,Male,GEN,MALE,27.8
2011,DE,2847.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.2
2011,DE,1714.0,Male,PA,Q043,Gender,Male,GEN,MALE,50.1
2011,DE,2797.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,47.0
2011,DE,1685.0,Male,PA,Q044,Gender,Male,GEN,MALE,25.4
2011,DE,2756.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,17.9
2011,DE,1693.0,Male,PA,Q045,Gender,Male,GEN,MALE,29.1
2011,DE,2766.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,27.6
2011,DE,2875.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,25.7
2011,DE,1771.0,Male,PA,Q046,Gender,Male,GEN,MALE,39.6
2011,DE,2923.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,27.4
2012,DE,1986.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.0
2012,DE,1986.0,Male,OWS,Q037,Gender,Male,GEN,MALE,45.9
2012,DE,2958.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,32.5
2012,DE,2003.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.6
2012,DE,3169.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.1
2013,DE,2029.0,Male,OWS,Q036,Gender,Male,GEN,MALE,30.6
2013,DE,2864.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,31.5
2013,DE,2029.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.3
2013,DE,2864.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.0
2013,DE,1931.0,Male,FV,Q018,Gender,Male,GEN,MALE,43.3
2013,DE,2897.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,37.6
2014,DE,1684.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.4
2013,DE,1891.0,Male,FV,Q019,Gender,Male,GEN,MALE,33.5
2013,DE,2850.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,24.6
2013,DE,2849.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,46.3
2013,DE,1902.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.4
2013,DE,1884.0,Male,PA,Q044,Gender,Male,GEN,MALE,25.5
2013,DE,2831.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,17.2
2013,DE,1889.0,Male,PA,Q045,Gender,Male,GEN,MALE,35.4
2013,DE,2834.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,27.2
2013,DE,2932.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.4
2013,DE,1945.0,Male,PA,Q046,Gender,Male,GEN,MALE,37.6
2013,DE,1967.0,Male,PA,Q047,Gender,Male,GEN,MALE,25.0
2013,DE,2959.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,30.3
2014,DE,2299.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,31.9
2014,DE,1684.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.4
2014,DE,2299.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,31.2
2014,FL,5387.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.6
2014,DE,1751.0,Male,PA,Q047,Gender,Male,GEN,MALE,22.8
2014,DE,2542.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.9
2011,DC,1716.0,Male,OWS,Q036,Gender,Male,GEN,MALE,18.6
2011,DC,2652.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.4
2011,DC,1716.0,Male,OWS,Q037,Gender,Male,GEN,MALE,34.9
2011,DC,2652.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,23.9
2011,DC,2651.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,27.1
2011,DC,1634.0,Male,FV,Q018,Gender,Male,GEN,MALE,37.0
2011,DC,1615.0,Male,FV,Q019,Gender,Male,GEN,MALE,21.5
2011,DC,2621.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.8
2011,DC,1622.0,Male,PA,Q043,Gender,Male,GEN,MALE,59.5
2011,DC,2552.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,56.0
2011,DC,1605.0,Male,PA,Q044,Gender,Male,GEN,MALE,31.9
2011,DC,2512.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.4
2011,DC,1615.0,Male,PA,Q045,Gender,Male,GEN,MALE,37.5
2011,DC,2537.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,31.6
2011,DC,2624.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,29.9
2011,DC,1652.0,Male,PA,Q046,Gender,Male,GEN,MALE,43.1
2011,DC,1674.0,Male,PA,Q047,Gender,Male,GEN,MALE,17.7
2011,DC,2682.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,21.6
2012,DC,1499.0,Male,OWS,Q036,Gender,Male,GEN,MALE,17.9
2012,DC,2145.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.5
2012,DC,1499.0,Male,OWS,Q037,Gender,Male,GEN,MALE,35.9
2012,DC,2145.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,24.6
2012,DC,1529.0,Male,PA,Q047,Gender,Male,GEN,MALE,17.6
2012,DC,2288.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,17.3
2013,DC,1914.0,Male,OWS,Q036,Gender,Male,GEN,MALE,20.6
2013,DC,2791.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.9
2013,DC,1914.0,Male,OWS,Q037,Gender,Male,GEN,MALE,38.0
2013,DC,2791.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,24.3
2013,DC,1720.0,Male,FV,Q018,Gender,Male,GEN,MALE,39.0
2013,DC,2657.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.1
2013,DC,2599.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.1
2013,DC,1684.0,Male,FV,Q019,Gender,Male,GEN,MALE,23.1
2013,DC,1671.0,Male,PA,Q043,Gender,Male,GEN,MALE,60.2
2013,DC,2568.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,55.5
2013,DC,1654.0,Male,PA,Q044,Gender,Male,GEN,MALE,29.6
2013,DC,2544.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,22.1
2013,DC,1661.0,Male,PA,Q045,Gender,Male,GEN,MALE,39.1
2013,DC,2547.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,32.0
2013,DC,1706.0,Male,PA,Q046,Gender,Male,GEN,MALE,40.7
2013,DC,2652.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,30.1
2013,DC,1737.0,Male,PA,Q047,Gender,Male,GEN,MALE,16.5
2012,FL,3040.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.2
2013,DC,2692.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.2
2014,DC,1552.0,Male,OWS,Q036,Gender,Male,GEN,MALE,19.5
2014,DC,2235.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.7
2014,DC,1552.0,Male,OWS,Q037,Gender,Male,GEN,MALE,36.7
2014,DC,2235.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.1
2014,DC,1609.0,Male,PA,Q047,Gender,Male,GEN,MALE,18.4
2014,DC,2450.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,23.0
2011,FL,4828.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.7
2011,FL,6942.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.6
2011,FL,4828.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.9
2011,FL,6942.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.4
2011,FL,6908.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.3
2011,FL,4510.0,Male,FV,Q018,Gender,Male,GEN,MALE,41.4
2011,FL,4436.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.6
2011,FL,6783.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.6
2012,FL,4573.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.1
2011,FL,4417.0,Male,PA,Q043,Gender,Male,GEN,MALE,56.0
2011,FL,6683.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,49.8
2011,FL,4357.0,Male,PA,Q044,Gender,Male,GEN,MALE,25.5
2011,FL,6605.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,17.6
2011,FL,4382.0,Male,PA,Q045,Gender,Male,GEN,MALE,36.4
2011,FL,6616.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,31.0
2011,FL,4505.0,Male,PA,Q046,Gender,Male,GEN,MALE,35.0
2011,FL,6872.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,23.6
2011,FL,4584.0,Male,PA,Q047,Gender,Male,GEN,MALE,24.4
2011,FL,6980.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,29.2
2012,FL,2997.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.5
2012,FL,4285.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.9
2012,FL,2997.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.6
2012,FL,4285.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,31.2
2013,FL,13129.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.5
2013,FL,19423.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.3
2013,FL,13129.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.9
2013,FL,19423.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.0
2013,FL,12065.0,Male,FV,Q018,Gender,Male,GEN,MALE,41.5
2013,FL,18906.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.7
2013,FL,18487.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.2
2013,FL,11822.0,Male,FV,Q019,Gender,Male,GEN,MALE,23.7
2013,FL,11259.0,Male,PA,Q043,Gender,Male,GEN,MALE,52.0
2013,FL,17796.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,48.6
2013,FL,11101.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.3
2013,FL,17548.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,16.0
2014,FL,3908.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.6
2013,FL,10882.0,Male,PA,Q045,Gender,Male,GEN,MALE,34.2
2013,FL,17315.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,28.9
2013,FL,18866.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,23.6
2013,FL,12101.0,Male,PA,Q046,Gender,Male,GEN,MALE,36.0
2013,FL,12307.0,Male,PA,Q047,Gender,Male,GEN,MALE,25.3
2013,FL,19220.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,30.0
2014,FL,3769.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.8
2014,FL,3769.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.6
2014,FL,5387.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.5
2014,FL,5888.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.6
2011,GA,3455.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.7
2011,GA,5898.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.3
2011,GA,3455.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.9
2011,GA,5898.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.4
2011,GA,5892.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,37.8
2011,GA,3283.0,Male,FV,Q018,Gender,Male,GEN,MALE,46.2
2011,GA,3244.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.5
2011,GA,5829.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,21.1
2011,GA,3246.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.1
2011,GA,5861.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,48.4
2011,GA,3211.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.9
2011,GA,5797.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,16.8
2011,GA,3227.0,Male,PA,Q045,Gender,Male,GEN,MALE,34.1
2011,GA,5810.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,29.7
2011,GA,3330.0,Male,PA,Q046,Gender,Male,GEN,MALE,37.0
2011,GA,6000.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,23.8
2011,GA,3376.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.6
2011,GA,6090.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,29.7
2012,GA,2217.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.7
2012,GA,3520.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.5
2012,GA,2217.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.2
2012,GA,3520.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.9
2012,GA,2276.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.3
2012,GA,3815.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.7
2013,GA,2983.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.2
2013,GA,4623.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,31.5
2013,GA,2983.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.9
2013,GA,4623.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2013,GA,2721.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.7
2013,GA,4515.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,40.9
2013,GA,4416.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,21.2
2013,GA,2681.0,Male,FV,Q019,Gender,Male,GEN,MALE,26.4
2013,GA,2691.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.9
2013,GA,4428.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,47.9
2013,GA,2667.0,Male,PA,Q044,Gender,Male,GEN,MALE,25.8
2013,GA,4386.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,17.6
2013,GA,2673.0,Male,PA,Q045,Gender,Male,GEN,MALE,33.7
2013,GA,4407.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,28.9
2013,GA,4542.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,24.8
2014,GA,3911.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.8
2013,GA,2735.0,Male,PA,Q046,Gender,Male,GEN,MALE,37.1
2013,GA,2776.0,Male,PA,Q047,Gender,Male,GEN,MALE,22.9
2013,GA,4605.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,31.1
2014,GA,2337.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.6
2014,GA,3507.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,32.4
2014,GA,2337.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.1
2014,GA,3507.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.4
2014,GA,2436.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.2
2014,GU,1062.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.0
2014,GU,1290.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.0
2014,GU,1062.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.9
2014,GU,1290.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.4
2014,GU,1106.0,Male,PA,Q047,Gender,Male,GEN,MALE,24.3
2014,GU,1412.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,31.2
2011,HI,3255.0,Male,OWS,Q036,Gender,Male,GEN,MALE,24.4
2011,HI,4152.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,19.2
2011,HI,3255.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.8
2011,HI,4152.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.6
2011,HI,4152.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.2
2011,HI,3149.0,Male,FV,Q018,Gender,Male,GEN,MALE,44.7
2011,HI,3109.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.5
2011,HI,4092.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.6
2011,HI,3137.0,Male,PA,Q043,Gender,Male,GEN,MALE,62.3
2011,HI,4120.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.6
2011,HI,3118.0,Male,PA,Q044,Gender,Male,GEN,MALE,30.2
2011,HI,4097.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,17.2
2011,HI,3131.0,Male,PA,Q045,Gender,Male,GEN,MALE,43.4
2011,HI,4105.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,32.7
2011,HI,3153.0,Male,PA,Q046,Gender,Male,GEN,MALE,41.0
2011,HI,4168.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,23.3
2011,HI,3181.0,Male,PA,Q047,Gender,Male,GEN,MALE,18.2
2011,HI,4201.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,24.4
2012,HI,3490.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.8
2012,HI,3881.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,20.3
2012,HI,3490.0,Male,OWS,Q037,Gender,Male,GEN,MALE,38.5
2012,HI,3881.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,26.2
2012,HI,3516.0,Male,PA,Q047,Gender,Male,GEN,MALE,14.8
2012,HI,4064.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.6
2013,HI,3585.0,Male,OWS,Q036,Gender,Male,GEN,MALE,24.7
2013,HI,4024.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,18.7
2013,HI,3585.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.9
2013,HI,4024.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.0
2013,HI,3368.0,Male,FV,Q018,Gender,Male,GEN,MALE,44.4
2013,HI,3991.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.1
2013,HI,3923.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.3
2013,HI,3318.0,Male,FV,Q019,Gender,Male,GEN,MALE,26.1
2013,HI,3342.0,Male,PA,Q043,Gender,Male,GEN,MALE,63.9
2013,HI,3924.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,56.6
2013,HI,3317.0,Male,PA,Q044,Gender,Male,GEN,MALE,32.1
2013,HI,3905.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.0
2013,HI,3333.0,Male,PA,Q045,Gender,Male,GEN,MALE,44.1
2013,HI,3908.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,35.0
2013,HI,3955.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,28.0
2013,HI,3349.0,Male,PA,Q046,Gender,Male,GEN,MALE,42.1
2013,HI,3381.0,Male,PA,Q047,Gender,Male,GEN,MALE,18.7
2013,HI,3987.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.4
2014,HI,3369.0,Male,OWS,Q036,Gender,Male,GEN,MALE,23.1
2014,HI,3536.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,21.0
2014,HI,3369.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.3
2014,HI,3536.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.3
2014,HI,3462.0,Male,PA,Q047,Gender,Male,GEN,MALE,16.0
2014,HI,3783.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,23.2
2011,ID,2405.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.2
2011,ID,3334.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.9
2011,ID,2405.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.3
2011,ID,3334.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.6
2011,ID,3442.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.8
2011,ID,2263.0,Male,FV,Q018,Gender,Male,GEN,MALE,44.6
2011,ID,2243.0,Male,FV,Q019,Gender,Male,GEN,MALE,22.1
2011,ID,3368.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.2
2011,ID,2243.0,Male,PA,Q043,Gender,Male,GEN,MALE,58.2
2011,ID,3323.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,56.2
2011,ID,2218.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.1
2011,ID,3281.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.6
2011,ID,2224.0,Male,PA,Q045,Gender,Male,GEN,MALE,38.4
2011,ID,3296.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,33.4
2011,ID,2283.0,Male,PA,Q046,Gender,Male,GEN,MALE,32.6
2011,ID,3419.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,28.0
2011,ID,2311.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.6
2011,ID,3473.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.2
2012,ID,2321.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.3
2012,ID,3257.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.2
2012,ID,2321.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.3
2012,ID,3257.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.7
2012,ID,2352.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.1
2012,ID,3537.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,20.4
2013,ID,2347.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.2
2013,ID,2968.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.9
2013,ID,2347.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.4
2013,ID,2968.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.9
2013,ID,2202.0,Male,FV,Q018,Gender,Male,GEN,MALE,43.9
2013,ID,3023.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,33.2
2013,ID,2173.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.2
2013,ID,2959.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,16.7
2013,ID,2153.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.5
2013,ID,2925.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.2
2013,ID,2131.0,Male,PA,Q044,Gender,Male,GEN,MALE,19.4
2013,ID,2897.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.4
2013,ID,2141.0,Male,PA,Q045,Gender,Male,GEN,MALE,32.9
2013,ID,2910.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,34.3
2013,ID,3006.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,30.0
2013,ID,2188.0,Male,PA,Q046,Gender,Male,GEN,MALE,30.2
2013,ID,2217.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.9
2013,ID,3043.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,23.5
2014,ID,2198.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.7
2014,ID,2927.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.2
2014,ID,2198.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.7
2014,ID,2927.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.6
2014,ID,2257.0,Male,PA,Q047,Gender,Male,GEN,MALE,18.8
2014,ID,3211.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,18.6
2011,IL,2189.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.7
2011,IL,3166.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.5
2011,IL,2189.0,Male,OWS,Q037,Gender,Male,GEN,MALE,44.8
2011,IL,3166.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.2
2011,IL,3173.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.8
2011,IL,2130.0,Male,FV,Q018,Gender,Male,GEN,MALE,40.3
2011,IL,2122.0,Male,FV,Q019,Gender,Male,GEN,MALE,28.0
2011,IL,3150.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,22.4
2011,IL,2109.0,Male,PA,Q043,Gender,Male,GEN,MALE,51.8
2011,IL,3124.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,51.5
2011,IL,2099.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.1
2011,IL,3108.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,19.9
2011,IL,2103.0,Male,PA,Q045,Gender,Male,GEN,MALE,32.9
2011,IL,3111.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,29.6
2011,IL,2113.0,Male,PA,Q046,Gender,Male,GEN,MALE,36.7
2011,IL,3144.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.3
2011,IL,2127.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.2
2011,IL,3165.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.9
2012,IL,2213.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.3
2012,IL,3239.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.0
2012,IL,2213.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.0
2012,IL,3239.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2012,IL,2220.0,Male,PA,Q047,Gender,Male,GEN,MALE,20.1
2012,IL,3358.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,23.4
2013,IL,2330.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.3
2013,IL,3160.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.5
2013,IL,2330.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.0
2013,IL,3160.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.9
2013,IL,2221.0,Male,FV,Q018,Gender,Male,GEN,MALE,41.9
2013,IL,3126.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.8
2013,IL,3091.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.2
2013,IL,2200.0,Male,FV,Q019,Gender,Male,GEN,MALE,28.1
2013,IL,2181.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.4
2013,IL,3053.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,51.5
2013,IL,2165.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.2
